0	0	0	0	4	2737.68	5.64254e+07
0	0	0	0	4	2737.68	4.89588e+07
0	0	0	0	4	2737.68	6.3615e+07
0	0	0	0	4	2737.68	6.20154e+07
0	0	0	0	4	2737.68	6.55151e+07
0	0	0	0	4	2737.68	3.28596e+07
0	0	0	0	4	2737.68	3.27512e+07
0	0	0	0	4	2737.68	6.25577e+07
0	0	0	0	4	2737.68	1.1386e+08
0	0	0	0	4	2737.68	1.82622e+07
0	0	0	0	4	2737.68	1.33818e+08
0	0	0	0	4	2737.68	8.36969e+07
0	0	0	0	4	2737.68	8.31382e+06
0	0	0	0	4	2737.68	1.4051e+08
0	0	0	0	4	2737.68	1.53506e+07
0	0	0	0	4	2737.68	2.86122e+07
0	0	0	0	4	2737.68	2.53533e+07
0	0	0	0	4	2737.68	1.92361e+08
0	0	0	0	4	2737.68	1.4499e+07
0	0	0	0	4	2737.68	3.83017e+07
0	0	0	0	4	2737.68	1.1537e+08
0	0	0	0	4	2737.68	2.98426e+06
0	0	0	0	4	2737.68	1.89274e+07
0	0	0	0	4	2737.68	1.00798e+08
0	0	0	0	4	2737.68	1.6079e+07
0	0	0	0	4	2737.68	2.71517e+07
0	0	0	0	4	2737.68	1.59452e+07
0	0	0	0	4	2737.68	2.58241e+07
0	0	0	0	4	2737.68	2.15733e+07
0	0	0	0	4	2737.68	6.94041e+07
